"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
273.84,264.45,246.73,251.92,227.63,227.33
331.35,290.58,279.28,253.93,208.99,204.36
NA,84.81,NA,97.94,NA,NA
NA,89.25,102.66,100.56,NA,NA
NA,NA,NA,104.25,107.2,NA
87.63,91.66,97.53,98.42,NA,NA
NA,256.91,NA,244.89,NA,NA
262.08,NA,228.74,248.24,NA,NA
172.32,225.81,178.09,217.94,NA,NA
7.66,289.83,161.95,NA,NA,NA
102.57,117.93,120.29,114.58,120.46,NA
332.84,290.84,278.97,254.99,209.22,204.47
58.46,56.37,74.25,81.46,95.93,129.9
NA,287.85,165.75,NA,NA,NA
109.07,107.54,112.15,103.72,110.72,121.55
10.65,288.2,162.39,237.07,171.76,188.65
285.12,278.57,NA,263.27,255.26,NA
332.48,290.81,280.14,256.1,210.08,205.44
8.23,287.06,NA,NA,NA,NA
292.11,285.11,281.15,NA,259.06,242.94
NA,114.56,118.27,NA,NA,NA
108.86,115.9,NA,114.71,NA,NA
293.42,NA,287.99,NA,NA,NA
72.34,84.34,NA,99.94,102.44,124.16
286.29,278.73,NA,NA,NA,NA
99.5,NA,137.88,148.28,104.53,126.39
NA,289.24,161.54,NA,NA,NA
329.92,289.66,279.08,255.55,212.1,206.16
NA,96.04,99.84,115.57,105.96,127.47
88.13,90.02,102.27,97.87,107.34,125.88
80.66,86.3,91.05,95.18,99.89,122.13
77.92,91.33,NA,97.21,NA,NA
NA,NA,NA,98.23,104.84,NA
181.81,244.02,177.57,217.26,190.6,192.6
147.29,229.18,175.97,214.9,NA,NA
NA,232.8,177.42,NA,NA,NA
276.21,NA,236.2,243.23,NA,NA
258.13,252.37,214.79,236.69,NA,NA
136.89,168.28,NA,NA,NA,NA
274.17,266.5,248.79,251.55,229.04,226.88
189.33,233.01,NA,NA,NA,NA
NA,261.88,NA,246.64,NA,NA
NA,90.12,NA,99.12,NA,NA
93.09,95.84,102.5,102.85,108.32,130.14
181.35,232.05,184.33,NA,179.23,196.52
110.06,115.78,117.31,115.46,125.16,140.94
184.04,232.69,182.45,215.24,173.16,NA
NA,278.93,276.94,NA,255.76,NA
289.35,279.07,277.34,265.75,253.07,NA
290.54,220.19,279.48,267.57,258.6,NA
NA,NA,103.26,108.28,NA,NA
92.13,100.09,168.91,108.05,114.5,NA
NA,230.25,166.22,NA,NA,NA
NA,NA,NA,269.04,262.44,NA
156.47,230.69,176.83,208.85,NA,NA
NA,116.62,NA,119.28,NA,NA
262.15,254.41,NA,NA,NA,NA
253.61,135.32,NA,150.56,NA,NA
108.24,NA,136.66,NA,158.43,118.83
287.31,278.91,282.09,264.22,256.09,250.05
NA,98.55,NA,110.48,NA,NA
90.43,95.41,105.31,NA,107.7,129.5
71.45,83.73,92.62,93.63,101.64,121.42
89.06,99.2,NA,111.1,NA,NA
NA,NA,NA,NA,122.88,137
115.19,141.45,NA,NA,NA,NA
NA,97.72,NA,110.14,NA,NA
288.43,281.89,282.41,NA,NA,NA
NA,NA,NA,99.72,109.39,129.02
320.63,288.14,281.31,NA,219.45,NA
286.86,NA,275.14,265.93,NA,NA
281.03,NA,261.8,NA,NA,NA
84.06,169.26,97.57,125.61,102.4,NA
NA,NA,NA,103.13,114.56,128.93
78.69,83.16,89.29,98.65,103.25,292.56
299.34,291.31,297.66,281.52,NA,NA
NA,100.25,NA,111.7,NA,NA
289.01,NA,276,265.64,258,NA
170.49,232.25,173.96,220.08,NA,NA
275.97,267.95,254.22,251.85,235.32,233.98
280.4,270.41,NA,256.04,236.18,232.59
NA,291.39,290.99,285.63,NA,NA
276.43,272.14,NA,NA,NA,NA
NA,99.62,NA,110.5,NA,NA
89.96,99.34,281.95,108.46,245,NA
287.98,278.57,NA,NA,NA,NA
NA,NA,256.08,252.49,233.35,230.63
279.87,271.13,265.06,255.42,NA,NA
NA,NA,298.85,280.48,NA,NA
298.96,NA,296.27,NA,280.24,286.74
NA,93.62,NA,97.46,NA,NA
NA,88.04,NA,96.78,NA,NA
NA,NA,NA,252.28,231.89,231.49
280.3,272,261.95,256.28,NA,NA
NA,NA,NA,256.17,239.36,234.03
91.65,100.18,105.23,108.04,113.69,137.16
92.96,99.58,NA,107.23,118.16,137.41
79.6,84.81,93.83,NA,103.31,NA
90.51,93.09,99.31,100.53,106.29,126.76
103.96,109.03,NA,107.59,NA,NA
NA,NA,NA,NA,109.11,125.43
NA,110.78,NA,115.16,NA,NA
119.67,139.86,134.57,146.25,145.75,162.37
NA,102.61,NA,110.06,NA,NA
NA,104.23,109.96,NA,NA,NA
NA,NA,NA,NA,120.84,138.77
NA,268.25,NA,251.83,236.21,232.57
278.41,271.37,264.42,254.54,NA,NA
NA,NA,NA,NA,110.15,128.31
NA,270.01,NA,253.9,234.25,232.35
279.03,271.79,NA,254.76,233.9,234.85
138.88,168.2,NA,NA,NA,NA
178.64,235.65,182.05,215.37,182.06,188.74
278.45,272.1,256.79,255.02,234.01,234.41
NA,281.75,286.18,276.21,NA,NA
321.3,287.48,281.49,259.02,222.61,206.34
322.83,287.75,NA,NA,NA,NA
324.07,289.45,276.43,256.83,218.18,209.72
NA,100.41,NA,111.55,NA,NA
NA,97.07,NA,107.8,116.56,139.61
NA,270.51,251.37,254.39,235.16,231.8
280.34,273.06,258.74,256.41,234.93,233.23
83.8,93.61,105.84,98.18,NA,NA
109.42,124.56,NA,129.82,133.32,156.7
281.35,NA,283.03,273.88,NA,NA
NA,276.33,259.23,273.7,NA,NA
NA,NA,285.32,257.09,234.86,237.55
NA,NA,285.1,273.85,NA,NA
275.48,240.58,187.13,228.36,NA,NA
NA,NA,285.2,255.48,224.76,281.83
NA,234.6,188.95,214.25,184.57,190.16
86.68,98.86,109.25,109.02,118.39,139.23
89.97,96.35,111.45,109.84,115.69,129.38
NA,NA,NA,99,108.67,132.51
NA,92.36,NA,101.2,NA,NA
NA,NA,NA,NA,113.01,139.01
88.51,91.44,99.11,NA,105.55,127.88
84.87,89.23,100.63,102.31,112.01,134.33
81.23,98.76,NA,NA,NA,NA
85.71,99.02,110.37,109.26,116.61,142.68
NA,87.39,NA,101.24,NA,NA
88.95,100.49,NA,112.57,NA,NA
NA,99.45,109.88,NA,NA,NA
283.97,284.26,286.13,272.39,NA,NA
86.62,102.11,110.71,111.7,120.53,NA
286.61,NA,284.5,275.12,NA,NA
288.16,282.44,287.29,NA,NA,NA
119.13,158.84,88.71,99.82,NA,NA
NA,NA,NA,NA,284.01,278.16
NA,NA,142.46,281.58,105.64,130.03
98.02,NA,118.03,NA,NA,NA
286.09,NA,285.39,275.26,NA,NA
NA,NA,284.36,275.45,NA,NA
102.48,104.07,109.3,103.11,106.01,119.67
287.85,NA,287.32,276.57,NA,NA
90.72,93.21,107.03,102.31,106.09,134.94
NA,100.48,NA,113.24,NA,NA
NA,NA,294.79,280.82,NA,NA
85.69,98.28,NA,110.92,NA,NA
NA,100.36,NA,112.32,NA,NA
NA,99.79,NA,109.71,NA,NA
88.28,99.34,109.15,111.55,120.03,NA
307.76,293.95,300.91,277.58,274.17,NA
91.38,96.47,NA,100.76,108.1,129.79
86.57,91.92,98.73,98.51,106.04,128.4
NA,94.88,NA,100.15,110.79,NA
198.96,239.7,NA,NA,NA,NA
310.35,286.52,281.13,NA,222.59,212.53
115.33,172.32,150.11,175.91,158.71,114.12
136.49,158.96,NA,195.29,NA,NA
119.24,171.5,149.16,176.95,160.34,157.04
85.72,95.11,109.69,101.47,109.63,NA
118.51,172.04,149.29,181.14,NA,NA
136.91,172,NA,173.56,NA,NA
119.77,188.6,NA,NA,NA,NA
211.64,239.87,182.64,NA,NA,NA
98.45,105.8,113.87,NA,NA,NA
NA,98.93,NA,114.23,118.83,141.24
89.6,99.6,NA,113.53,NA,NA
89.16,99.47,111.16,110.22,114.94,141.9
139.55,186.1,NA,NA,NA,NA
309.07,297.25,NA,283.32,NA,NA
115.51,174.34,147.49,180.08,159.06,122.02
114.08,178.31,NA,NA,NA,NA
89.89,96.01,NA,NA,NA,NA
309.38,298.32,302.44,280.71,NA,NA
NA,100.06,NA,113.98,NA,NA
NA,NA,116.18,118.55,NA,NA
90.35,99.26,NA,111.23,NA,NA
88.44,124.75,100.81,98.87,105.86,130.59
85.76,100.84,111.45,115.28,104.45,NA
106.06,114.74,121.01,NA,NA,NA
80.79,84.27,92.65,95.88,NA,NA
87.65,94.44,NA,NA,NA,NA
89.98,95.97,101.63,NA,108.32,NA
128.03,169.73,NA,NA,NA,NA
108.26,NA,114.63,NA,NA,NA
106.49,131.31,NA,137.75,NA,NA
113.62,123.96,NA,NA,NA,NA
115.5,120.9,121.6,118.73,NA,NA
87.91,139.02,97.18,100.04,105.98,130.47
108.3,153.9,140.85,165.98,153.77,NA
NA,NA,NA,NA,150.43,167.72
116.66,151.36,139.71,163.48,162.96,NA
NA,91.32,NA,102.32,NA,NA
NA,95.65,106.01,102.78,114.93,NA
87.34,94.57,NA,100.69,108.62,134.82
NA,103.16,NA,112.75,NA,NA
115.6,115.13,117.7,115.96,120.53,NA
107.26,115.9,116.5,115.95,NA,NA
97.11,106.96,111.38,NA,NA,NA
121.85,173.5,NA,NA,NA,NA
79.01,85.45,NA,NA,NA,NA
133.04,180.36,NA,NA,NA,NA
107.59,115.48,123.66,111.57,NA,NA
NA,113.54,117.32,NA,NA,NA
291.98,285.07,285.52,269.18,259.44,NA
79.17,82.67,92.76,98.75,113.84,135.65
74.12,79.39,NA,96.84,NA,NA
74.94,NA,95.23,97.99,NA,NA
91.22,99.19,NA,114.27,NA,NA
NA,NA,94.23,114.67,119,NA
NA,NA,91.28,97.39,NA,NA
76.22,84.56,92.05,96.61,114.42,NA
85.59,88.31,98.32,99.21,106.76,130.7
79.72,84.58,101.15,101.7,110.34,110.35
90.71,93.38,105.36,101.54,108.81,128.21
77.26,81.56,NA,95.11,NA,NA
74.14,80.4,97.86,96.77,108.36,105.74
78.99,84.19,101.87,103.21,111.03,138.17
81.28,80.2,NA,97.09,NA,NA
NA,NA,NA,NA,109.15,137.06
71.96,80.18,97.59,98.97,105.2,132.98
NA,NA,97.05,101.14,105.48,128.64
80.8,84.91,100.62,101.61,110,136.59
76.67,80.05,93.51,96.48,106.44,131.91
NA,84.42,NA,102.1,NA,NA
74.13,80.06,91.09,95.98,NA,NA
77.02,80.5,92.16,96.9,105.35,NA
77.63,81.1,92.63,96.81,104.35,129.81
77.25,82.43,90.57,96.54,103.74,132.94
77.02,83.6,89.31,97.84,105.9,129.97
87.07,90.36,102.02,101.09,106.85,129.48
79.47,84.37,NA,97.25,NA,NA
92.17,93.59,104.42,101.7,108.9,NA
77.51,83.83,95.33,95.62,NA,NA
81.27,88.4,96.98,99,106.03,131.46
75.57,80.12,NA,96.66,NA,NA
76.07,80.85,NA,NA,NA,NA
NA,NA,96.84,96.44,106.08,NA
NA,83.78,NA,103.5,NA,NA
NA,NA,NA,NA,132,140.64
87.2,92.8,NA,104.15,NA,NA
NA,NA,95.7,95.51,102.51,128.09
74.31,79.53,93.32,97.39,107.38,NA
76.16,NA,104.05,NA,NA,NA
93.59,105.08,NA,117.56,NA,NA
93.77,103.76,115.73,116.15,127.69,145.83
NA,104.29,NA,109.97,NA,NA
NA,80.16,90.83,95.44,NA,NA
77.7,84.65,97.13,101.42,111,141.02
NA,104.14,NA,109.97,NA,NA
NA,NA,NA,NA,104.43,137.08
97.19,NA,121.08,120.4,139.74,NA
151.7,187.55,NA,NA,NA,NA
145.19,190.89,NA,NA,NA,NA
76,NA,93.44,97.76,108.75,NA
NA,NA,93.06,95.89,124.96,135.65
75.31,81.01,93.93,95.99,105.07,130.53
NA,NA,NA,NA,103.63,133.52
NA,NA,NA,NA,108.17,134.92
NA,142.31,137.75,NA,NA,NA
290.84,275.15,287.14,274.11,267.1,NA
NA,143.08,142.36,NA,NA,NA
74.53,79.71,97.16,96.36,108.33,132.33
73.88,78.66,94.14,96.86,NA,NA
NA,NA,92.48,96.11,102.76,NA
NA,NA,NA,NA,103.67,132.09
NA,84.21,NA,103.5,NA,NA
107.12,NA,133.89,NA,NA,NA
296.76,286.7,NA,NA,NA,NA
NA,102.89,NA,105.55,NA,NA
151.96,192.39,NA,203.59,NA,NA
107.4,110.66,117.46,120.06,NA,NA
NA,110,116.84,NA,126.08,NA
NA,NA,279.99,NA,235.45,NA
106.16,108.72,118.09,NA,NA,NA
NA,93.05,109.01,101.28,108.19,NA
140.55,138.23,NA,144.19,NA,NA
94.03,102.55,110.85,114.5,125.43,NA
NA,291.58,291.21,NA,NA,NA
113.23,134.72,NA,144.01,NA,NA
NA,93.71,NA,104.37,112.6,NA
257.83,254.09,196.5,NA,NA,NA
114.5,120.41,NA,NA,NA,NA
NA,84.75,87.37,96.73,NA,NA
75.08,87.54,101.38,102.41,110.13,134.28
NA,NA,288.73,268.56,269.07,NA
129.26,144.75,133.54,NA,NA,NA
107.72,110.28,NA,NA,NA,NA
153.51,198.34,NA,197.62,NA,NA
NA,107.09,116.36,NA,110.35,NA
107.12,115.2,121.6,NA,NA,NA
141.79,165.91,153.48,174.96,168.07,NA
109.23,115.84,NA,100.8,107.65,NA
293.29,NA,274.08,NA,255.88,NA
112.85,145.22,128.86,154.5,145.12,NA
72.44,NA,94.66,NA,104.67,132.44
110.65,140.52,NA,149.99,NA,NA
107.19,NA,138.58,NA,137.13,155.51
NA,77.47,NA,96.18,NA,NA
107.54,76.43,93.69,NA,105.42,NA
73.03,77.21,91.12,NA,105.02,134.82
74.04,NA,127.13,NA,104.77,NA
73.36,NA,91.39,NA,115.98,131.77
158.28,190.19,164.91,192.08,NA,NA
111.71,145.74,NA,158.23,NA,NA
NA,NA,NA,114.87,120.1,NA
171.67,220.46,NA,NA,NA,NA
74.25,82.93,94.52,96.26,NA,NA
NA,82.07,98.6,NA,116.07,NA
126.25,166.48,153.1,172.84,NA,NA
NA,294.06,300.86,280.98,284.06,NA
87.01,91.78,NA,103.33,114.84,NA
168.8,201.62,NA,NA,NA,NA
265.58,253.02,205.76,NA,NA,NA
124.98,171.58,157.46,178.73,NA,NA
106.92,185.42,150.31,180.35,NA,NA
108.36,179.04,NA,NA,NA,NA
116.78,128.39,NA,NA,NA,NA
134.28,167.81,NA,NA,NA,NA
NA,NA,229.44,240.87,NA,NA
81.04,86.4,98.23,98.77,106.54,130.99
98.32,100.63,106.88,111.39,115.43,NA
76.06,77.11,101.37,100.58,112.87,140.33
84.31,90.02,106.88,102.94,111.66,133.24
276.72,77.72,NA,103.39,112.35,139.53
130.2,174.97,151.08,170.34,NA,NA
76.86,81.7,90.64,99.31,103.22,NA
76.29,NA,95.43,NA,106.48,115.74
NA,NA,107.8,109.48,115.64,NA
91.17,100.43,108.51,105.55,112.82,138.51
114.69,NA,142.83,NA,NA,NA
NA,NA,NA,95.55,105.32,NA
78.17,87.81,106.14,115.62,115.78,NA
292.82,279.65,279.19,NA,252.89,NA
101.72,109.38,105.88,101.57,110.81,NA
273.6,NA,240.72,NA,NA,NA
106.64,145.89,146.47,155.34,NA,NA
77.36,NA,92.01,95.5,113.33,135.06
NA,147.64,141.73,NA,NA,NA
104.59,144.9,157.83,153.87,NA,NA
130.86,182.51,165.04,184.8,NA,NA
158.22,190,152.46,NA,166.62,NA
160.22,202.57,NA,198.49,NA,NA
83.22,175.57,162.15,176.34,NA,NA
127.67,195.16,158.46,190.71,NA,NA
162.5,207.9,167.21,204.39,NA,NA
123.54,187.15,155.04,187.55,NA,NA
NA,NA,NA,96.06,108.3,NA
129.33,175.71,150.16,183.38,162.94,NA
169.21,204.74,NA,NA,NA,NA
162.42,205.86,NA,202.54,NA,NA
115.67,203.03,152.9,NA,171.17,NA
129.67,190.27,NA,NA,NA,NA
NA,NA,NA,189.48,143.07,NA
163.08,208.64,NA,NA,NA,NA
164.66,205.09,NA,NA,NA,NA
166.93,199.04,NA,NA,NA,NA
NA,110.5,NA,112.22,123.97,143.86
132.14,178.08,156.19,179.93,160.32,NA
126.33,192.9,NA,NA,NA,NA
117.92,203.75,158.25,193.99,163.12,NA
121.55,191.09,165.65,NA,NA,NA
126.8,197.21,NA,194.13,182.71,NA
NA,189.38,154.6,189.69,NA,NA
131.55,193.56,152.33,190.29,NA,NA
NA,90.9,NA,101.67,113.14,NA
108.76,190.11,155.81,NA,NA,NA
125.73,177.19,NA,76.98,NA,NA
106.77,NA,149.14,187.59,156.95,174.67
129.93,178.71,155.4,180.62,157.19,NA
NA,NA,NA,106.59,116.43,NA
103.04,190.38,150.3,199.93,NA,NA
129.46,195.69,NA,NA,NA,NA
129.2,179.25,NA,NA,NA,NA
126.9,193.28,154.52,195.04,NA,NA
130.65,197.86,NA,NA,NA,NA
NA,115.23,NA,148.45,NA,NA
126.71,194.36,NA,NA,NA,NA
NA,NA,NA,105.43,115.59,NA
113.37,125.8,133.25,125.07,130.58,NA
NA,104.49,NA,121.2,NA,NA
134.08,189.64,NA,189.72,NA,NA
134.68,187.6,162.17,NA,NA,NA
128.29,198.25,NA,NA,NA,NA
122.2,191.68,157.53,NA,NA,NA
137.8,189.55,NA,NA,NA,NA
76.67,83.81,97.14,97.45,106.9,129.98
87.57,97.66,NA,104.58,111.19,NA
72.58,77.12,98.09,100.23,111.72,132.59
76.33,80.53,91.93,95.06,104.91,134.15
135.32,185.84,164.05,NA,NA,NA
120.53,146.7,NA,NA,NA,NA
79.17,81.86,95.49,96.84,105.98,131.43
176.73,213.16,NA,NA,NA,NA
78.71,83.75,97.89,97.56,106.8,132.06
98.02,106.35,NA,104.7,NA,NA
135.96,193.17,NA,NA,NA,NA
NA,82.51,NA,95.96,NA,NA
75.2,79.94,94.08,100.58,106.92,NA
131.05,NA,93.59,NA,107.06,132.07
114.8,141.78,NA,NA,NA,NA
136.91,153.97,NA,NA,NA,NA
90.51,97.89,123.81,108.22,119.53,137.69
NA,80.26,NA,97.23,NA,NA
74.98,79.7,91.7,97.91,115.28,131.03
78.78,NA,119.09,NA,NA,NA
NA,NA,NA,NA,110.64,131.19
80.93,90.16,106.77,101,109.31,131.8
136.43,190.44,162.34,194,NA,NA
109.83,139.31,NA,148.67,NA,NA
284.68,281.21,276.76,NA,260.68,NA
93.21,113.75,125.17,NA,NA,NA
NA,80.2,NA,104.21,115.9,NA
77.99,81.94,91.36,96.09,106.95,132.21
72.63,78.59,90.42,102.14,108.71,133.59
NA,140.62,137.71,NA,NA,NA
133.83,189.2,163.78,187.57,NA,NA
90.73,97.78,108.1,104.99,118.88,139.84
118.94,157.18,145.38,NA,NA,NA
121.93,164.95,NA,NA,NA,NA
75.58,79.72,94.15,97.94,105.81,128.07
NA,NA,NA,NA,108.31,132.17
77.5,80.79,93,97.41,107.72,130.69
72,78.45,NA,97.28,NA,NA
116.94,149.31,NA,NA,NA,NA
74.17,80.89,90.35,96.41,104.77,132.54
70.97,76.46,NA,95.93,NA,NA
78.03,79.94,91.63,97.4,NA,NA
80.05,75.69,NA,96.58,111.67,NA
87.71,95.42,113.9,108.04,NA,NA
97.62,103.08,NA,110.58,NA,NA
NA,280.96,276.71,NA,NA,NA
NA,146.29,138.74,NA,NA,NA
91.18,96.55,107.24,109.15,122.42,144.72
82.25,79.8,95.18,97.3,101.52,NA
NA,76.5,NA,100.59,116.51,NA
NA,77.64,102.73,98.67,104.32,129.31
96.23,98.24,113.59,110.97,118.19,141.87
88.59,96.05,111.69,106.82,111.55,137.57
NA,NA,NA,NA,110.95,134.31
140.62,193.31,NA,NA,NA,NA
100.43,108.38,109.02,NA,NA,NA
284.26,NA,282.01,NA,NA,NA
280.29,269.46,251.31,NA,NA,NA
88.67,103.04,NA,NA,NA,NA
97.06,130.38,NA,108.15,NA,NA
NA,NA,NA,NA,120.45,136.17
102.05,108.92,NA,NA,NA,NA
97.06,101.03,NA,112.7,119.09,145.17
123.42,144.25,NA,NA,NA,NA
128.51,223.71,168.61,NA,NA,NA
NA,145.05,143.8,NA,NA,NA
110.54,111.13,115.02,NA,NA,NA
98,103.76,NA,107.91,NA,NA
74.67,82.94,NA,103.28,NA,NA
77.13,84.44,99,98.28,110.95,134.51
66.92,78.75,96.93,99.98,NA,NA
93.35,NA,108.98,109.84,107.76,136.02
111.32,110.39,115.55,NA,NA,NA
NA,107.37,NA,104.16,113.04,NA
282.75,270.45,NA,252.6,NA,NA
289.08,NA,255.21,NA,NA,NA
286.85,274.73,248.75,NA,NA,NA
124.18,142.43,137.86,148.63,NA,NA
284.94,NA,253.94,NA,NA,NA
127.81,143.85,NA,NA,NA,NA
NA,107.66,114.83,106.12,NA,NA
287.54,NA,250.7,NA,NA,NA
91.83,103.78,NA,111.78,NA,NA
73.65,79.11,91.18,96.6,103.83,132.7
94.93,NA,110.14,NA,NA,NA
88.41,94.21,107.08,104.27,112.32,134.23
107.93,101.38,107.7,109.93,NA,NA
89.86,94.58,106.15,104.37,111.17,NA
124.71,145.56,141.28,149.99,146.89,NA
108.04,130.37,NA,NA,NA,NA
NA,94.5,108.27,NA,NA,NA
121.64,140.63,135.41,NA,NA,NA
110.76,138.82,135.52,NA,NA,NA
74.58,77.9,93.11,97.51,103.58,NA
80.64,81.45,92.98,97.85,103.94,132.99
75.22,82.16,95.04,96.82,105.67,134
74.56,146.82,95.29,96.54,103.87,134.68
124.88,145.79,NA,NA,NA,NA
128.94,83.31,112.52,98.25,104.32,134.25
NA,235.63,169.54,155.58,NA,NA
NA,NA,103.97,106.93,NA,NA
NA,NA,NA,212.96,163.39,NA
102.8,114.14,121.42,132.88,129.24,NA
98.95,122.47,125.23,133.56,NA,NA
100.32,120.64,120.03,129.14,NA,NA
285.38,NA,256.61,NA,NA,NA
NA,78.08,91.85,95.66,104.12,129.48
NA,117.87,119.9,127.13,NA,NA
75.04,80.91,NA,NA,NA,NA
73.79,78.87,94.96,98.7,105.61,NA
104.32,119.02,117.86,121,NA,NA
98.98,116.15,NA,NA,NA,NA
292.68,NA,282.42,NA,NA,NA
NA,297.54,283.94,NA,259.16,NA
279.18,119.08,122.54,130.36,NA,NA
NA,91.29,99.64,NA,NA,NA
107.15,110.71,113.15,109.77,NA,NA
301.27,NA,286.23,NA,NA,NA
110.74,NA,114.55,NA,NA,NA
97.02,96.11,105.33,97.55,NA,NA
73.05,75.69,92.78,NA,104.56,130.61
NA,138.71,NA,148.9,NA,NA
114.62,114.63,137.15,NA,142,149.81
100.08,NA,95.68,98.11,105.76,132.9
21.26,300.66,306.93,280.85,NA,NA
96.01,97.74,109.04,NA,112.82,NA
71.29,77.35,92.2,99.67,106.04,129.42
94.88,97.78,101.55,110.18,NA,NA
NA,NA,NA,104.52,118.63,NA
87.36,95.54,105.78,102.99,111.58,138.93
71.43,77.9,NA,96.37,104.49,NA
288,275.5,NA,NA,NA,NA
288.47,NA,269.56,NA,238.45,233.64
97.39,243.24,127.94,258.27,NA,NA
290.72,276.83,268.19,259.61,241.42,NA
73.62,76.67,91.44,96.56,106,133.02
120.32,141.74,NA,NA,NA,NA
290.48,75.39,271.09,261.18,241.7,240.23
293.83,276.19,NA,NA,NA,NA
119.58,209.62,162.96,NA,NA,NA
NA,NA,138.97,145.65,NA,NA
293.31,279.9,271.65,NA,239.38,234.19
88.27,105.61,114.77,123.42,125.11,NA
NA,101.95,111.58,NA,123.21,NA
77.23,76.15,NA,96.59,NA,NA
NA,98.08,NA,117.42,NA,NA
81.67,286.25,285.68,NA,260.81,NA
87.7,96.87,109.8,115.32,123.32,140.06
NA,91.1,111.26,104.07,NA,NA
69.6,77.58,102.38,96.4,107.47,NA
NA,NA,NA,99.69,107.62,NA
84.48,80.54,103.1,NA,113.71,137.31
72.62,83.93,94.62,96.79,105.2,131.94
285.44,269.57,237.26,NA,219.38,NA
286.01,274.65,269.68,260.57,242.23,NA
288.16,275.07,267.87,259.22,238.19,234.67
NA,NA,NA,NA,104.56,131.64
NA,94.69,NA,104.22,NA,NA
81.3,277.81,114.75,NA,116.6,144.18
91.68,98.91,NA,NA,NA,NA
NA,NA,NA,116.32,121.8,NA
112.24,284.79,271.51,NA,247.8,NA
153.66,206.33,166.01,NA,NA,NA
304.52,330.64,300.3,NA,280.37,NA
71.09,109.21,287.5,123.61,258.74,NA
NA,NA,92.32,96.24,103.73,133.1
292.31,287.08,287.52,274.16,268.99,NA
NA,117.88,NA,132.95,NA,NA
294.5,NA,285.89,NA,NA,NA
100.13,116.38,123.26,132.87,131.56,NA
NA,126.45,116.84,119.38,133.61,153.23
NA,287.72,258.05,NA,232.1,NA
277.84,NA,234.18,NA,216.28,NA
124.19,140.79,NA,NA,NA,NA
277.37,NA,239.93,NA,NA,NA
154.99,206.81,NA,NA,NA,NA
73.27,74.84,93.01,97.11,106.52,133.75
290.02,276.26,258.47,253.61,226.34,NA
154.7,NA,168.52,NA,167.28,NA
88.53,207.98,106.03,193.77,106.24,128
291.79,274.11,263.58,255.95,227.95,NA
312.96,282.64,272.18,NA,NA,NA
115.27,122.64,135.77,126.3,124.78,NA
89.33,100.43,NA,113.71,122.78,NA
298.43,286.2,NA,NA,NA,NA
70.45,76.67,89.04,97.4,107.88,134.25
111.39,116.01,NA,127.81,NA,NA
286.62,270.63,NA,NA,NA,NA
325.17,276.23,NA,NA,NA,NA
102.48,108.23,NA,131.01,NA,NA
85.59,92.05,105.66,105.37,112.21,134.41
102.87,117.88,122.92,118.56,126.32,NA
281.02,NA,237.39,NA,221.8,NA
NA,99.86,117.14,119.71,122.06,NA
83.62,94.19,103.18,99.79,110.65,NA
103.97,118.57,121.72,119.21,125.76,NA
290.54,276.97,259.01,NA,NA,NA
74.62,74.72,90.05,95.8,104.66,127.47
92.07,NA,108.8,NA,121.07,124.9
299.39,289.52,NA,275.14,NA,NA
NA,95.54,NA,104.47,NA,NA
83.58,102.07,NA,115.58,123.87,NA
85.11,NA,114.69,112.71,128.28,NA
102.47,123.16,126.83,131.56,131.21,NA
84.22,100.25,111.57,129.65,NA,NA
NA,NA,297.92,279.69,276.3,NA
302.08,NA,297.61,276.14,NA,NA
202.25,121.36,129.71,138.95,133.73,NA
92.1,101.04,116.59,127.76,127.77,152.76
94.13,112.81,120.96,133.75,132.6,153.17
NA,102.69,NA,121.6,NA,NA
72.78,NA,90.58,NA,134.04,NA
86.79,103.56,112.21,120.12,124.01,146.94
92.45,99.28,109.94,106.15,NA,NA
64.61,67.29,98.38,109.55,116.36,147.56
NA,117.46,NA,132.83,NA,NA
88.85,115.67,NA,NA,NA,NA
96.29,NA,123.29,NA,NA,NA
90.48,66.64,119.85,109.95,NA,NA
NA,NA,287.34,NA,134.98,155.65
66.57,70.41,96.6,NA,120.64,148.32
NA,77.07,89.39,99.09,106.15,NA
70.25,79.35,92.34,99.93,104.48,NA
NA,NA,92.76,NA,106.9,133.43
NA,NA,NA,98.91,109.21,NA
69.88,74.08,96.67,101.08,110.85,138.33
92.47,87.02,116.5,NA,NA,NA
90.02,75.55,119.92,99.04,NA,NA
75.34,73.76,93.23,98.62,105.84,133.77
NA,70.83,NA,99.85,NA,NA
NA,NA,NA,NA,104.97,134.96
120.07,139.89,138.02,NA,NA,NA
NA,94.06,NA,108.25,NA,NA
NA,100.86,NA,103.64,NA,NA
92.34,115.93,NA,138.06,131.55,NA
NA,NA,89.69,99.75,NA,NA
67.29,70.54,93.94,99.76,107.51,NA
260.32,65.34,95.58,128.79,117.33,147.7
NA,244.92,181.66,NA,NA,NA
59.33,65.37,94.91,111.96,179.7,NA
NA,NA,263.81,NA,116.86,147.86
111.83,118.42,139.95,121.01,NA,NA
NA,69.94,NA,102.5,NA,NA
63.99,71.45,94.1,102.37,112.16,139.98
282.28,267.95,242.92,NA,217.63,NA
NA,265.39,238.66,NA,217.96,NA
91.37,74.24,NA,96.09,NA,NA
NA,NA,NA,134.95,130.31,NA
73.3,NA,87.52,NA,106.32,135.6
